id,quarter,ann_time,t0,source_pdf,TariffMentions_call_all,TariffSent_mean_call_all,TariffSent_shareNeg_call_all,TariffSent_fwd_call_all,TariffMentions_call_prep,TariffSent_mean_call_prep,TariffSent_shareNeg_call_prep,TariffSent_fwd_call_prep,TariffMentions_call_qna,TariffSent_mean_call_qna,TariffSent_shareNeg_call_qna,TariffSent_fwd_call_qna
,2025Q1,2025-03-13 13:30:00+00:00,2025-03-13,Fastenal Company - AnalystInvestor Day.pdf,9,-0.3333333333333333,0.3333333333333333,,2,-1.0,1.0,,7,-0.14285714285714285,0.14285714285714285,
FTV,2025Q2,2025-05-01 16:00:00+00:00,2025-05-02,"Fortive Corporation, Q1 2025 Earnings Call, May 01, 2025.pdf",42,-0.16666666666666666,0.23809523809523808,-0.375,11,-0.18181818181818182,0.18181818181818182,-0.3333333333333333,31,-0.16129032258064516,0.25806451612903225,-0.4
,2024Q1,2024-02-07 13:30:00+00:00,2024-02-07,"Fox Corporation, Q2 2024 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
FTV,2024Q4,2024-10-30 16:00:00+00:00,2024-10-31,"Fortive Corporation, Q3 2024 Earnings Call, Oct 30, 2024.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
FTV,2024Q1,2024-01-31 17:00:00+00:00,2024-02-01,"Fortive Corporation, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-29 16:00:00+00:00,2024-01-30,"Franklin Resources, Inc., Q1 2024 Earnings Call, Jan 29, 2024.pdf",0,,,,0,,,,0,,,
FTV,2025Q1,2025-02-07 17:00:00+00:00,2025-02-08,"Fortive Corporation, Q4 2024 Earnings Call, Feb 07, 2025.pdf",9,0.0,0.1111111111111111,,0,,,,9,0.0,0.1111111111111111,
,2025Q1,2025-01-31 16:00:00+00:00,2025-02-01,"Franklin Resources, Inc., Q1 2025 Earnings Call, Jan 31, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,3,-0.3333333333333333,0.3333333333333333,,0,,,
,2025Q2,2025-05-02 15:00:00+00:00,2025-05-02,"Franklin Resources, Inc., Q2 2025 Earnings Call, May 02, 2025.pdf",8,-0.5625,0.625,0.0,8,-0.5625,0.625,0.0,0,,,
,2025Q3,2025-08-01 14:00:00+00:00,2025-08-01,"Franklin Resources, Inc., Q3 2025 Earnings Call, Aug 01, 2025.pdf",4,-0.5,0.5,0.0,4,-0.5,0.5,0.0,0,,,
FCX,2024Q1,2024-01-24 15:00:00+00:00,2024-01-24,"Freeport-McMoRan Inc., Q4 2023 Earnings Call, Jan 24, 2024.pdf",5,0.2,0.0,0.0,0,,,,5,0.2,0.0,0.0
FCX,2025Q3,2025-07-23 14:00:00+00:00,2025-07-23,"Freeport-McMoRan Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",29,-0.034482758620689655,0.10344827586206896,0.0,6,-0.16666666666666666,0.16666666666666666,0.0,23,0.0,0.08695652173913043,0.0
,2025Q2,2025-04-30 12:30:00+00:00,2025-04-30,"GE HealthCare Technologies Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",68,-0.058823529411764705,0.14705882352941177,0.18181818181818182,20,-0.1,0.2,0.0,48,-0.041666666666666664,0.125,0.3333333333333333
FCX,2025Q1,2025-01-23 15:00:00+00:00,2025-01-23,"Freeport-McMoRan Inc., Q4 2024 Earnings Call, Jan 23, 2025.pdf",10,-0.1,0.1,0.0,2,0.0,0.0,,8,-0.125,0.125,0.0
,2025Q3,2025-07-30 12:30:00+00:00,2025-07-30,"GE HealthCare Technologies Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",29,0.06896551724137931,0.06896551724137931,0.25,20,0.0,0.1,0.25,9,0.2222222222222222,0.0,
,2024Q1,2024-02-06 13:30:00+00:00,2024-02-06,"GE HealthCare Technologies Inc., Q4 2023 Earnings Call, Feb 06, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-13 13:30:00+00:00,2025-02-13,"GE HealthCare Technologies Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",4,0.25,0.0,0.5,4,0.25,0.0,0.5,0,,,
GEV,2025Q2,2025-04-23 11:30:00+00:00,2025-04-23,"GE Vernova Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",24,0.02777777777777778,0.08333333333333333,0.16666666666666666,8,0.25,0.0,0.3333333333333333,16,-0.08333333333333333,0.125,0.0
GRMN,2025Q2,2025-04-30 14:30:00+00:00,2025-04-30,"Garmin Ltd., Q1 2025 Earnings Call, Apr 30, 2025.pdf",30,-0.03333333333333333,0.06666666666666667,0.14285714285714285,13,0.07692307692307693,0.0,0.2,17,-0.11764705882352941,0.11764705882352941,0.0
GRMN,2025Q3,2025-07-30 14:30:00+00:00,2025-07-30,"Garmin Ltd., Q2 2025 Earnings Call, Jul 30, 2025.pdf",9,-0.1111111111111111,0.2222222222222222,,4,0.0,0.25,,5,-0.2,0.2,
GEV,2025Q3,2025-07-23 11:30:00+00:00,2025-07-23,"GE Vernova Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",7,0.14285714285714285,0.14285714285714285,-0.5,7,0.14285714285714285,0.14285714285714285,-0.5,0,,,
,2025Q2,2025-05-06 12:00:00+00:00,2025-05-06,"Gartner, Inc., Q1 2025 Earnings Call, May 06, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,3,0.0,0.0,,4,-0.25,0.25,
,2024Q1,2024-02-01 22:00:00+00:00,2024-02-02,"Gen Digital Inc., Q3 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-02-06 13:00:00+00:00,2024-02-06,"Gartner, Inc., Q4 2023 Earnings Call, Feb 06, 2024.pdf",4,0.25,0.0,,2,0.0,0.0,,2,0.5,0.0,
GNRC,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"Generac Holdings Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",56,0.05357142857142857,0.10714285714285714,0.0,15,0.06666666666666667,0.13333333333333333,-0.1,40,0.05,0.1,1.0
GD,2025Q1,2025-01-29 14:00:00+00:00,2025-01-29,"General Dynamics Corporation, Q4 2024 Earnings Call, Jan 29, 2025.pdf",2,-0.5,0.5,,0,,,,2,-0.5,0.5,
GD,2025Q2,2025-04-23 13:00:00+00:00,2025-04-23,"General Dynamics Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",10,-0.2,0.2,-0.3333333333333333,4,-0.25,0.25,-0.5,6,-0.16666666666666666,0.16666666666666666,0.0
GNRC,2025Q3,2025-07-30 14:00:00+00:00,2025-07-30,"Generac Holdings Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",23,0.043478260869565216,0.043478260869565216,0.0,13,0.0,0.07692307692307693,-0.09090909090909091,10,0.1,0.0,0.5
GD,2024Q1,2024-01-24 14:00:00+00:00,2024-01-24,"General Dynamics Corporation, Q4 2023 Earnings Call, Jan 24, 2024.pdf",0,,,,0,,,,0,,,
GE,2024Q1,2024-01-23 12:30:00+00:00,2024-01-23,"General Electric Company, Q4 2023 Earnings Call, Jan 23, 2024.pdf",2,0.0,0.0,,2,0.0,0.0,,0,,,
GE,2025Q2,2025-04-22 11:30:00+00:00,2025-04-22,"General Electric Company, Q1 2025 Earnings Call, Apr 22, 2025.pdf",35,-0.09523809523809523,0.22857142857142856,-0.6666666666666666,11,-0.18181818181818182,0.2727272727272727,-0.6666666666666666,24,-0.05555555555555556,0.20833333333333334,
,2025Q1,2025-03-19 13:00:00+00:00,2025-03-19,"General Mills, Inc., Q3 2025 Earnings Call, Mar 19, 2025.pdf",1,1.0,0.0,,0,,,,1,1.0,0.0,
GPC,,,,"Genuine Parts Company Presents at Gabelli Funds 48th Annual Automotive Aftermarket Symposium, Nov-05-2024 1100 AM.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
GM,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"General Motors Company, Q1 2025 Earnings Call, May 01, 2025.pdf",37,0.05405405405405406,0.10810810810810811,0.0,16,0.0625,0.0625,0.0,20,0.05,0.15,
GM,2024Q1,2024-01-30 13:30:00+00:00,2024-01-30,"General Motors Company, Q4 2023 Earnings Call, Jan 30, 2024.pdf",6,-0.3333333333333333,0.5,,1,0.0,0.0,,4,-0.75,0.75,
GM,2025Q3,2025-07-22 12:30:00+00:00,2025-07-22,"General Motors Company, Q2 2025 Earnings Call, Jul 22, 2025.pdf",42,0.07142857142857142,0.14285714285714285,0.0,18,0.1111111111111111,0.16666666666666666,0.0,23,0.0,0.13043478260869565,0.0
GM,2025Q1,2025-01-28 13:30:00+00:00,2025-01-28,"General Motors Company, Q4 2024 Earnings Call, Jan 28, 2025.pdf",11,0.0,0.18181818181818182,-0.6666666666666666,2,0.0,0.0,0.0,8,-0.125,0.25,-1.0
GPC,2025Q2,2025-04-22 12:30:00+00:00,2025-04-22,"Genuine Parts Company, Q1 2025 Earnings Call, Apr 22, 2025.pdf",37,-0.1801801801801802,0.24324324324324326,-0.380952380952381,12,-0.38888888888888884,0.4166666666666667,-0.4166666666666667,25,-0.08,0.16,-0.3333333333333333
GPC,2025Q3,2025-07-22 12:30:00+00:00,2025-07-22,"Genuine Parts Company, Q2 2025 Earnings Call, Jul 22, 2025.pdf",43,-0.11627906976744186,0.16279069767441862,-0.09090909090909091,29,-0.1724137931034483,0.20689655172413793,-0.1111111111111111,14,0.0,0.07142857142857142,0.0
GPC,2025Q1,2025-02-18 13:30:00+00:00,2025-02-18,"Genuine Parts Company, Q4 2024 Earnings Call, Feb 18, 2025.pdf",11,0.0,0.09090909090909091,-0.3333333333333333,2,0.5,0.0,0.0,9,-0.1111111111111111,0.1111111111111111,-0.5
,2025Q2,2025-04-24 20:30:00+00:00,2025-04-25,"Gilead Sciences, Inc., Q1 2025 Earnings Call, Apr 24, 2025.pdf",10,0.1,0.0,0.3333333333333333,1,0.0,0.0,,9,0.1111111111111111,0.0,0.3333333333333333
,2024Q1,2024-02-06 22:00:00+00:00,2024-02-07,"Gilead Sciences, Inc., Q4 2023 Earnings Call, Feb 06, 2024.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
GL,2025Q1,2025-02-06 16:00:00+00:00,2025-02-07,"Globe Life Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",0,,,,0,,,,0,,,
GPN,2025Q1,2025-02-13 13:00:00+00:00,2025-02-13,"Global Payments Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
GDDY,2025Q2,2025-05-01 21:00:00+00:00,2025-05-02,"GoDaddy Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",3,0.0,0.0,,2,0.0,0.0,,1,0.0,0.0,
GPN,2025Q2,2025-05-06 11:30:00+00:00,2025-05-06,"Global Payments Inc., Q1 2025 Earnings Call, May 06, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
GDDY,2025Q1,2025-02-13 22:00:00+00:00,2025-02-14,"GoDaddy Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-25 14:00:00+00:00,2025-04-25,"HCA Healthcare, Inc., Q1 2025 Earnings Call, Apr 25, 2025.pdf",8,-0.375,0.375,-0.5,1,0.0,0.0,,7,-0.42857142857142855,0.42857142857142855,-0.5
,2025Q3,2025-07-25 14:00:00+00:00,2025-07-25,"HCA Healthcare, Inc., Q2 2025 Earnings Call, Jul 25, 2025.pdf",1,-1.0,1.0,,1,-1.0,1.0,,0,,,
,2024Q1,2024-01-30 15:00:00+00:00,2024-01-30,"HCA Healthcare, Inc., Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-24 15:00:00+00:00,2025-01-24,"HCA Healthcare, Inc., Q4 2024 Earnings Call, Jan 24, 2025.pdf",4,0.0,0.0,,0,,,,4,0.0,0.0,
HPQ,2025Q3,2025-08-27 20:30:00+00:00,2025-08-28,"HP Inc., Q3 2025 Earnings Call, Aug 27, 2025.pdf",7,0.42857142857142855,0.0,0.5,2,0.5,0.0,1.0,5,0.4,0.0,0.3333333333333333
HAL,2025Q2,2025-04-22 13:00:00+00:00,2025-04-22,"Halliburton Company, Q1 2025 Earnings Call, Apr 22, 2025.pdf",11,0.09090909090909091,0.0,,0,,,,11,0.09090909090909091,0.0,
HAL,2025Q3,2025-07-22 13:00:00+00:00,2025-07-22,"Halliburton Company, Q2 2025 Earnings Call, Jul 22, 2025.pdf",6,-0.16666666666666666,0.16666666666666666,,2,-0.5,0.5,,4,0.0,0.0,
HAL,2024Q1,2024-01-23 14:00:00+00:00,2024-01-23,"Halliburton Company, Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-23 12:30:00+00:00,2025-07-23,"Hasbro, Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",25,0.12,0.16,0.2,10,0.1,0.3,-0.3333333333333333,15,0.13333333333333333,0.06666666666666667,1.0
,2025Q2,2025-04-25 14:00:00+00:00,2025-04-25,"Healthpeak Properties, Inc., Q1 2025 Earnings Call, Apr 25, 2025.pdf",8,0.0,0.125,,2,0.5,0.0,,6,-0.16666666666666666,0.16666666666666666,
HLT,2025Q3,2025-07-23 13:00:00+00:00,2025-07-23,"Hilton Worldwide Holdings Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
,2025Q2,2025-05-05 12:00:00+00:00,2025-05-05,"Henry Schein, Inc., Q1 2025 Earnings Call, May 05, 2025.pdf",29,0.034482758620689655,0.034482758620689655,-0.16666666666666666,8,-0.125,0.125,-0.2,21,0.09523809523809523,0.0,0.0
,2025Q1,2025-02-25 13:00:00+00:00,2025-02-25,"Henry Schein, Inc., Q4 2024 Earnings Call, Feb 25, 2025.pdf",12,0.0,0.08333333333333333,0.25,0,,,,12,0.0,0.08333333333333333,0.25
HLT,2025Q2,2025-04-29 13:00:00+00:00,2025-04-29,"Hilton Worldwide Holdings Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
HLT,2024Q1,2024-02-07 14:00:00+00:00,2024-02-07,"Hilton Worldwide Holdings Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
HLT,2025Q1,2025-02-06 14:00:00+00:00,2025-02-06,"Hilton Worldwide Holdings Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",8,-0.20833333333333334,0.25,0.0,0,,,,8,-0.20833333333333334,0.25,0.0
,2024Q1,2024-02-01 21:30:00+00:00,2024-02-02,"Hologic, Inc., Q1 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-05 21:30:00+00:00,2025-02-06,"Hologic, Inc., Q1 2025 Earnings Call, Feb 05, 2025.pdf",6,-0.5,0.5,,3,-0.6666666666666666,0.6666666666666666,,3,-0.3333333333333333,0.3333333333333333,
,2025Q3,2025-07-30 20:30:00+00:00,2025-07-31,"Hologic, Inc., Q3 2025 Earnings Call, Jul 30, 2025.pdf",14,0.14285714285714285,0.14285714285714285,0.5,11,0.2727272727272727,0.09090909090909091,1.0,3,-0.3333333333333333,0.3333333333333333,0.0
,2025Q2,2025-05-01 20:30:00+00:00,2025-05-02,"Hologic, Inc., Q2 2025 Earnings Call, May 01, 2025.pdf",18,0.0,0.05555555555555555,0.3333333333333333,10,0.0,0.1,0.3333333333333333,8,0.0,0.0,
,2025Q2,2025-04-29 12:30:00+00:00,2025-04-29,"Honeywell International Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",30,0.0,0.1,0.0,8,0.0,0.25,0.0,22,0.0,0.045454545454545456,0.0
,2025Q3,2025-07-24 12:30:00+00:00,2025-07-24,"Honeywell International Inc., Q2 2025 Earnings Call, Jul 24, 2025.pdf",18,-0.05555555555555555,0.3333333333333333,-0.5,10,-0.2,0.4,-0.5,8,0.125,0.25,
,2024Q1,2024-02-01 13:30:00+00:00,2024-02-01,"Honeywell International Inc., Q4 2023 Earnings Call, Feb 01, 2024.pdf",1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,,,
,2025Q1,2025-02-06 13:30:00+00:00,2025-02-06,"Honeywell International Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,0.0,1,0.0,0.0,0.0,6,-0.16666666666666666,0.16666666666666666,
HRL,2025Q1,2025-02-27 14:30:00+00:00,2025-02-27,"Hormel Foods Corporation, Q1 2025 Earnings Call, Feb 27, 2025.pdf",0,,,,0,,,,0,,,
HRL,2025Q3,2025-08-28 13:00:00+00:00,2025-08-28,"Hormel Foods Corporation, Q3 2025 Earnings Call, Aug 28, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q2,2025-05-01 15:00:00+00:00,2025-05-01,"Host Hotels  Resorts, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",5,0.2,0.0,0.0,0,,,,5,0.2,0.0,0.0
HWM,2025Q2,2025-05-01 14:00:00+00:00,2025-05-01,"Howmet Aerospace Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",20,-0.25,0.3,-0.6666666666666666,4,-0.5,0.5,-0.5,16,-0.1875,0.25,-1.0
HWM,2025Q3,2025-07-31 15:00:00+00:00,2025-07-31,"Howmet Aerospace Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",11,-0.5757575757575757,0.6363636363636364,,2,-0.5,0.5,,9,-0.5925925925925926,0.6666666666666666,
HWM,2025Q1,2025-02-13 15:00:00+00:00,2025-02-13,"Howmet Aerospace Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
HUBB,2025Q2,2025-05-01 14:00:00+00:00,2025-05-01,"Hubbell Incorporated, Q1 2025 Earnings Call, May 01, 2025.pdf",26,0.025641025641025644,0.15384615384615385,0.0,11,0.060606060606060615,0.18181818181818182,0.0,15,0.0,0.13333333333333333,
HUBB,2024Q4,2024-10-29 14:00:00+00:00,2024-10-29,"Hubbell Incorporated, Q3 2024 Earnings Call, Oct 29, 2024.pdf",8,-0.04166666666666666,0.375,,0,,,,8,-0.04166666666666666,0.375,
HUBB,2025Q3,2025-07-29 14:00:00+00:00,2025-07-29,"Hubbell Incorporated, Q2 2025 Earnings Call, Jul 29, 2025.pdf",14,-0.1904761904761905,0.2857142857142857,1.0,1,1.0,0.0,1.0,13,-0.28205128205128205,0.3076923076923077,
HUBB,2024Q1,2024-01-30 15:00:00+00:00,2024-01-30,"Hubbell Incorporated, Q4 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
HUBB,2025Q1,2025-02-04 15:00:00+00:00,2025-02-04,"Hubbell Incorporated, Q4 2024 Earnings Call, Feb 04, 2025.pdf",13,-0.23076923076923078,0.3076923076923077,,0,,,,13,-0.23076923076923078,0.3076923076923077,
,2025Q2,2025-04-17 15:00:00+00:00,2025-04-17,"Huntington Bancshares Incorporated, Q1 2025 Earnings Call, Apr 17, 2025.pdf",5,-0.2,0.4,,0,,,,5,-0.2,0.4,
HUM,2024Q1,2024-01-25 14:00:00+00:00,2024-01-25,"Humana Inc., Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-19 14:00:00+00:00,2024-01-19,"Huntington Bancshares Incorporated, Q4 2023 Earnings Call, Jan 19, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-01 13:00:00+00:00,2025-05-01,"Huntington Ingalls Industries, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",2,0.0,0.0,,2,0.0,0.0,,0,,,
,2024Q1,2024-02-01 14:00:00+00:00,2024-02-01,"Huntington Ingalls Industries, Inc., Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-06 14:00:00+00:00,2025-02-06,"Huntington Ingalls Industries, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",0,,,,0,,,,0,,,
IEX,2025Q2,2025-05-01 13:00:00+00:00,2025-05-01,"IDEX Corporation, Q1 2025 Earnings Call, May 01, 2025.pdf",19,-0.15789473684210525,0.21052631578947367,0.0,9,-0.1111111111111111,0.2222222222222222,0.0,10,-0.2,0.2,0.0
IEX,2025Q3,2025-07-30 13:00:00+00:00,2025-07-30,"IDEX Corporation, Q2 2025 Earnings Call, Jul 30, 2025.pdf",21,0.0,0.047619047619047616,0.0,5,0.0,0.0,0.0,16,0.0,0.0625,
IEX,2024Q4,2024-10-30 14:30:00+00:00,2024-10-30,"IDEX Corporation, Q3 2024 Earnings Call, Oct 30, 2024.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
IEX,2024Q1,2024-02-07 15:30:00+00:00,2024-02-07,"IDEX Corporation, Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"IDEXX Laboratories, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",14,-0.5,0.5,-0.6666666666666666,8,-0.5,0.5,-0.6666666666666666,6,-0.5,0.5,
IEX,2025Q1,2025-02-05 15:30:00+00:00,2025-02-05,"IDEX Corporation, Q4 2024 Earnings Call, Feb 05, 2025.pdf",4,-0.25,0.25,,1,-1.0,1.0,,3,0.0,0.0,
,2025Q3,2025-08-04 12:30:00+00:00,2025-08-04,"IDEXX Laboratories, Inc., Q2 2025 Earnings Call, Aug 04, 2025.pdf",4,0.0,0.25,0.5,1,1.0,0.0,1.0,3,-0.3333333333333333,0.3333333333333333,0.0
,2024Q1,2024-02-05 13:30:00+00:00,2024-02-05,"IDEXX Laboratories, Inc., Q4 2023 Earnings Call, Feb 05, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-06 13:30:00+00:00,2025-02-06,Huntington Bancshares Incorporated - AnalystInvestor Day.pdf,3,0.0,0.0,0.0,0,,,,3,0.0,0.0,0.0
,2025Q1,2025-02-03 13:30:00+00:00,2025-02-03,"IDEXX Laboratories, Inc., Q4 2024 Earnings Call, Feb 03, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
IQV,2025Q3,2025-07-22 13:00:00+00:00,2025-07-22,"IQVIA Holdings Inc., Q2 2025 Earnings Call, Jul 22, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,0,,,,3,-0.3333333333333333,0.3333333333333333,
IQV,2025Q2,2025-05-06 13:00:00+00:00,2025-05-06,"IQVIA Holdings Inc., Q1 2025 Earnings Call, May 06, 2025.pdf",6,-0.16666666666666666,0.16666666666666666,,6,-0.16666666666666666,0.16666666666666666,,0,,,
ITW,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"Illinois Tool Works Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",33,0.3333333333333333,0.06060606060606061,0.8333333333333334,9,0.8888888888888888,0.0,1.0,24,0.125,0.08333333333333333,0.5
IQV,2025Q1,2025-02-06 14:00:00+00:00,2025-02-06,"IQVIA Holdings Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",0,,,,0,,,,0,,,
ITW,2025Q3,2025-07-30 14:00:00+00:00,2025-07-30,"Illinois Tool Works Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",19,0.0,0.2631578947368421,1.0,4,0.75,0.0,1.0,15,-0.2,0.3333333333333333,
ITW,2024Q4,2024-10-30 14:00:00+00:00,2024-10-30,"Illinois Tool Works Inc., Q3 2024 Earnings Call, Oct 30, 2024.pdf",1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0.0
ITW,2024Q1,2024-02-01 15:00:00+00:00,2024-02-01,"Illinois Tool Works Inc., Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-29 12:00:00+00:00,2025-04-29,"Incyte Corporation, Q1 2025 Earnings Call, Apr 29, 2025.pdf",5,-0.2,0.2,,2,0.0,0.0,,3,-0.3333333333333333,0.3333333333333333,
ITW,2025Q1,2025-02-05 15:00:00+00:00,2025-02-05,"Illinois Tool Works Inc., Q4 2024 Earnings Call, Feb 05, 2025.pdf",10,0.1,0.1,0.5,2,0.0,0.0,0.0,8,0.125,0.125,1.0
IR,2025Q2,2025-05-02 12:00:00+00:00,2025-05-02,"Ingersoll Rand Inc., Q1 2025 Earnings Call, May 02, 2025.pdf",32,0.046875,0.09375,0.375,8,0.125,0.0,1.0,24,0.020833333333333332,0.125,0.16666666666666666
,2025Q1,2025-02-10 13:00:00+00:00,2025-02-10,"Incyte Corporation, Q4 2024 Earnings Call, Feb 10, 2025.pdf",0,,,,0,,,,0,,,
IR,2025Q3,2025-08-01 12:00:00+00:00,2025-08-01,"Ingersoll Rand Inc., Q2 2025 Earnings Call, Aug 01, 2025.pdf",24,-0.041666666666666664,0.16666666666666666,0.0,5,-0.4,0.4,0.0,19,0.05263157894736842,0.10526315789473684,0.0
IR,2025Q1,2025-02-14 13:00:00+00:00,2025-02-14,"Ingersoll Rand Inc., Q4 2024 Earnings Call, Feb 14, 2025.pdf",12,-0.08333333333333333,0.16666666666666666,0.0,0,,,,12,-0.08333333333333333,0.16666666666666666,0.0
,2025Q2,2025-05-08 20:30:00+00:00,2025-05-09,"Insulet Corporation, Q1 2025 Earnings Call, May 08, 2025.pdf",8,0.25,0.0,0.0,5,0.4,0.0,0.0,3,0.0,0.0,
,2025Q2,2025-04-24 21:00:00+00:00,2025-04-25,"Intel Corporation, Q1 2025 Earnings Call, Apr 24, 2025.pdf",13,-0.23076923076923078,0.23076923076923078,-0.4,3,-0.3333333333333333,0.3333333333333333,-1.0,10,-0.2,0.2,-0.25
,2025Q3,2025-07-24 21:00:00+00:00,2025-07-25,"Intel Corporation, Q2 2025 Earnings Call, Jul 24, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,3,-0.3333333333333333,0.3333333333333333,,0,,,
,2024Q1,2024-01-25 22:00:00+00:00,2024-01-26,"Intel Corporation, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-31 12:30:00+00:00,2025-07-31,"Intercontinental Exchange, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
,2025Q1,2025-01-30 22:00:00+00:00,2025-01-31,"Intel Corporation, Q4 2024 Earnings Call, Jan 30, 2025.pdf",6,-0.16666666666666666,0.16666666666666666,,2,-0.5,0.5,,4,0.0,0.0,
IFF,2025Q2,2025-05-07 13:00:00+00:00,2025-05-07,"International Flavors  Fragrances Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",10,0.0,0.0,0.0,5,0.0,0.0,0.0,5,0.0,0.0,
,2025Q1,2025-02-06 13:30:00+00:00,2025-02-06,"Intercontinental Exchange, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
IBM,2024Q1,2024-01-24 22:00:00+00:00,2024-01-25,"International Business Machines Corporation, Q4 2023 Earnings Call, Jan 24, 2024.pdf",0,,,,0,,,,0,,,
IFF,2024Q4,2024-11-06 14:00:00+00:00,2024-11-06,"International Flavors  Fragrances Inc., Q3 2024 Earnings Call, Nov 06, 2024.pdf",5,0.2,0.2,,0,,,,5,0.2,0.2,
IP,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"International Paper Company, Q1 2025 Earnings Call, Apr 30, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,1,0.0,0.0,,6,-0.16666666666666666,0.16666666666666666,
