ticker,fiscal_quarter,TariffSent_mean_call_all,TariffSent_neg_call_all,TariffSent_pos_call_all,TariffSent_fwd_call_all,TariffMentions_call_all,TariffSent_mean_call_prep,TariffSent_mean_call_qna,TariffSent_mean_press_all,TariffMentions_press_all,CAR_press_mkt_0p1,CAR_press_mkt_m01p01,CAR_press_mkt_0p2
AMAT,2024Q4,0.47966718361601857,0.020344432796909007,0.5000116164129276,0.5,4,,0.47966718361601857,,0.0,-0.091907,-0.074277,-0.091907
AMAT,2025Q1,0.17450584889983542,0.18829630291922836,0.3628021518190638,0.42857142857142855,7,,0.17450584889983542,,0.0,0.0,0.0,0.0
AMAT,2025Q2,-0.1858089711429519,0.29524151439419355,0.10943254325124169,0.1111111111111111,9,,-0.1858089711429519,,0.0,0.0,0.0,0.0
AMAT,2025Q3,-0.323680564597271,0.5424661955214836,0.21878563092421255,0.09090909090909091,11,,-0.323680564597271,,0.0,0.0,0.0,0.0
AMCR,2024Q1,0.6077337161398342,0.018514666080775122,0.6262483822206093,0.25,4,,0.6077337161398342,,0.0,-0.0017702,-0.0061373,-0.0083873
AMCR,2024Q2,-0.15054760663821298,0.3417427909304062,0.1911951842921932,0.0,6,,-0.15054760663821298,,0.0,0.103262,0.0912719,0.117326
AMCR,2024Q3,-0.1945768919375041,0.3945779272457912,0.2000010353082871,0.2,5,,-0.1945768919375041,,0.0,-0.0368902,-0.0192454,-0.0368902
AMCR,2024Q4,-0.014103781005959585,0.42538655469084813,0.4112827736848885,0.5,6,,-0.014103781005959585,,0.0,-0.078216,-0.0717087,-0.078216
AMCR,2025Q1,0.9808474075980484,0.0020668613724410534,0.9829142689704895,0.0,1,,0.9808474075980484,,0.0,0.0,0.0,0.0
AMCR,2025Q2,0.174471268856781,0.10559097415233012,0.28006224300911114,0.09090909090909091,11,,0.174471268856781,,0.0,0.0,0.0,0.0
AMCR,2025Q3,-0.6779650336516625,0.6782846421760041,0.00031960852434167466,0.2,5,,-0.6779650336516625,,0.0,0.0,0.0,0.0
AMCR,2025Q4,-0.6303551513180233,0.6444219797849655,0.014066828466942146,0.0,3,,-0.6303551513180233,,,,,
AMD,2024Q1,0.5432220610194539,0.005128363437809942,0.5483504244572638,0.0,3,,0.5432220610194539,,0.0,-0.0087133,-0.0411495,0.0333016
AMD,2024Q2,0.9999957568330657,7.084179998173568e-08,0.9999958276748657,0.0,1,,0.9999957568330657,,0.0,-0.076068,-0.0872641,-0.04581
AMD,2024Q3,0.6316462204583028,0.0339725496378378,0.6656187700961406,0.3333333333333333,3,,0.6316462204583028,,0.0,-0.0390073,-0.0483334,-0.0391005
AMD,2024Q4,-0.21134560201971908,0.2113991379737854,5.353595406631939e-05,0.0,1,,-0.21134560201971908,,0.0,-0.1364414,-0.0968760999999999,-0.1518303999999999
AMD,2025Q1,-0.1573414763901216,0.42515049514230235,0.26780901875218077,0.21428571428571427,14,,-0.1573414763901216,,0.0,0.0,0.0,0.0
AMD,2025Q2,0.4084696292939924,0.19112603689673335,0.5995956661907258,0.2,5,,0.4084696292939924,,0.0,0.0,0.0,0.0
AME,2024Q1,0.37101956463191255,0.005504464271733039,0.37652402890364556,0.125,8,,0.37101956463191255,,0.0,0.0012328,-0.0042453,0.0143947
AME,2024Q2,-0.3965216039201394,0.5965247342782092,0.20000313035806982,0.0,5,,-0.3965216039201394,,0.0,-0.0416659999999999,-0.045534,-0.0416659999999999
AME,2024Q3,0.3604501923545247,0.16511095208416773,0.5255611444386924,0.16666666666666666,6,,0.3604501923545247,,0.0,-0.1225063999999999,-0.1161045,-0.1225063999999999
AME,2024Q4,-0.017653351231066,0.1054727944243344,0.0878194431932684,0.25,12,,-0.017653351231066,,0.0,0.0587783,0.0672866,0.0587783
AME,2025Q1,0.05027164616755307,0.18224555204753481,0.2325171982150879,0.1276595744680851,47,,0.05027164616755307,,0.0,0.0,0.0,0.0
AME,2025Q2,0.06724421134400513,0.2710435477456172,0.3382877590896223,0.05555555555555555,36,,0.06724421134400513,,0.0,0.0,0.0,0.0
AMGN,2024Q2,0.014820793643593788,0.0005960753187537193,0.015416868962347507,0.0,1,,0.014820793643593788,,0.0,0.11806,0.1216339999999999,0.11806
AMGN,2024Q3,0.040006638380672754,0.46003525566649905,0.5000418940471718,0.0,2,,0.040006638380672754,,0.0,-0.0111594,0.0002074,-0.0179806
AMGN,2024Q4,0.4998622950975431,0.00012533132435521566,0.4999876264218983,0.0,2,,0.4998622950975431,,0.0,0.0118353,0.0104096,0.0118353
AMGN,2025Q1,-0.0020038229484345355,0.1161074695518391,0.11410364660340457,0.1111111111111111,9,,-0.0020038229484345355,,0.0,0.0,0.0,0.0
AMGN,2025Q2,0.461418625526953,0.0003422580995575686,0.4617608836265106,0.25,8,,0.461418625526953,,0.0,0.0,0.0,0.0
AMP,2024Q1,0.4998080746811979,0.00011687221757483712,0.49992494689877276,0.25,4,0.9998139974737796,-0.00019784811138379155,,0.0,0.0049326,0.0092124,0.0049326
AMP,2024Q2,0.0025355376849726476,0.0004754560462364073,0.003010993731209055,0.0,3,,0.0025355376849726476,,0.0,-0.0199372,-0.0095473,-0.0246153
AMP,2024Q3,0.5004104805733403,1.5699157631665628e-06,0.5004120504891034,0.0,2,,0.5004104805733403,,0.0,0.0361538,0.0431787,0.0361538
AMP,2024Q4,-0.004560226516332477,0.01140109437983483,0.006840867863502353,0.0,2,-0.004560226516332477,,,0.0,-0.0307294,-0.0288831,-0.0307294
AMP,2025Q1,-0.8071558376256931,0.8089666068553925,0.0018107692296993605,0.0,2,-0.8071558376256931,,,0.0,0.0,0.0,0.0
AMP,2025Q2,0.4792664351330984,0.18589336822362648,0.6651598033567249,0.16666666666666666,6,0.7209380361281461,-0.004076766856996983,,0.0,0.0,0.0,0.0
AMT,2024Q1,0.05802922226221659,0.3324460180036841,0.3904752402659007,0.2631578947368421,19,0.05802922226221659,,,0.0,0.0323808,0.0207687,0.0586466999999999
AMT,2024Q2,-0.020453833645605234,0.2539861040147618,0.23353227036915655,0.0,13,-0.020453833645605234,,,0.0,0.0113649,0.0305498,0.0270959
AMT,2024Q3,-0.5914217098365881,0.7581743314320732,0.1667526215954851,0.0,6,-0.5914217098365881,,,0.0,0.0257928,0.0314547,0.0601166
AMT,2024Q4,-0.16473003908158718,0.5577471831347793,0.39301714405319216,0.0,5,-0.16473003908158718,,,0.0,-0.0392044,-0.0418471,-0.0387451
AMT,2025Q1,0.24965230222640056,0.00036081191321901684,0.2500131141396196,0.0,4,0.9999993716707216,-0.00046338758837312827,,0.0,0.0,0.0,0.0
AMT,2025Q2,0.6215360006014191,0.04478395436491652,0.6663199549663356,0.16666666666666666,6,0.6215360006014191,,,0.0,0.0,0.0,0.0
AMZN,2024Q1,0.06731087471200484,0.23392377005569837,0.30123464476770323,0.2,10,0.06731087471200484,,,0.0,0.0785649,0.1047287999999999,0.0785649
AMZN,2024Q2,0.835457858881746,0.0015803707702692904,0.8370382296520152,0.14285714285714285,7,,0.835457858881746,,0.0,0.054734,0.0219639,0.06268
AMZN,2024Q3,0.9999989792745265,2.73147272208026e-08,0.9999990065892538,0.0,3,,0.9999989792745265,,0.0,-0.0876381999999999,-0.1030423999999999,-0.0876381999999999
AMZN,2024Q4,0.23187433749435532,0.3714004774358612,0.6032748149302165,0.625,8,,0.23187433749435532,,0.0,0.061807,0.0291413,0.061807
AMZN,2025Q1,-0.047475508554801364,0.17858379001112204,0.1311082814563207,0.17391304347826086,23,,-0.047475508554801364,,0.0,0.0,0.0,0.0
AMZN,2025Q2,0.13583615423340642,0.15373290923916177,0.28956906347256817,0.3,20,0.13583615423340642,,,0.0,0.0,0.0,0.0
ANET,2024Q1,-0.12415327255075681,0.4307410674809944,0.3065877949302376,0.0,2,-0.12415327255075681,,,0.0,-0.0540762,-0.0596412999999999,-0.0510213
ANET,2024Q3,0.9325487886469516,0.0028156067330685763,0.9353643953800201,0.5,2,0.9999999972819691,0.865097580011934,,0.0,0.0899857,0.0615516,0.0332015
ANET,2024Q4,0.3229328203922866,0.008719713876511529,0.33165253426879815,0.16666666666666666,6,0.4973267013891416,-0.02585494160142332,,0.0,-0.07097,-0.052367,-0.07097
ANET,2025Q1,0.08845027261051551,0.13036103006392366,0.21881130267443918,0.09523809523809523,42,0.2109755326254064,0.03944016860455915,,0.0,0.0,0.0,0.0
ANET,2025Q2,0.7376042358209327,2.0399119924852105e-05,0.7376246349408575,0.0,4,0.7376042358209327,,,0.0,0.0,0.0,0.0
AON,2024Q1,-0.4795147469650753,0.6654613625784501,0.1859466156133749,0.3333333333333333,3,,-0.4795147469650753,,0.0,-0.0254341,-0.0202982,-0.0254341
AON,2024Q2,0.6665998757591393,6.746375094982919e-05,0.6666673395100892,0.3333333333333333,3,,0.6665998757591393,,0.0,-0.0686351,-0.0777542,-0.0686351
AON,2024Q3,0.17887351475656033,0.06654423382133245,0.24541774857789278,0.0,2,,0.17887351475656033,,0.0,0.0803359,0.0828788,0.0803359
AON,2024Q4,0.9996382227790029,1.4075386849388138e-06,0.999639630317688,0.3333333333333333,3,0.9996382227790029,,,0.0,0.0521013,0.0480516,0.0521013
AON,2025Q1,-0.2829636417888829,0.39466557821358506,0.11170193642470218,0.0,9,,-0.2829636417888829,,0.0,0.0,0.0,0.0
AON,2025Q2,0.33572120607294664,0.077311626896192,0.4130328329691387,0.0,14,,0.33572120607294664,,0.0,0.0,0.0,0.0
AOS,2024Q1,-0.47655981937436714,0.6432437225107691,0.16668390313640202,0.3333333333333333,12,,-0.47655981937436714,,0.0,-0.0460034,-0.0370696,-0.0208745
AOS,2024Q2,-0.5618648696848716,0.5633475372815155,0.0014826675966439495,0.25,16,,-0.5618648696848716,,0.0,-0.0433982,-0.0538632999999999,-0.0433982
AOS,2024Q3,0.01790148859974115,0.30823016901174255,0.32613165761148366,0.08333333333333333,12,,0.01790148859974115,,0.0,-0.0900612,-0.0808523,-0.0724503
AOS,2024Q4,0.3438192804810378,0.18126304209666474,0.5250823225777026,0.29411764705882354,17,,0.3438192804810378,,0.0,-0.0625627,-0.0787394,-0.0625627
AOS,2024Q4,0.3438192804810378,0.18126304209666474,0.5250823225777026,0.29411764705882354,17,,0.3438192804810378,,0.0,-0.0164924,-0.0183701,-0.0160061
AOS,2025Q1,-0.030195862031586237,0.14207814962895063,0.1118822875973644,0.2857142857142857,49,,-0.030195862031586237,,0.0,0.0,0.0,0.0
AOS,2025Q2,0.014225312927568127,0.18342123053251852,0.19764654346008664,0.16129032258064516,31,,0.014225312927568127,,0.0,0.0,0.0,0.0
APA,2024Q1,0.0001981576206162572,0.00029814295703545213,0.0004963005776517093,1.0,1,,0.0001981576206162572,,,-0.0452992,-0.0304512999999999,-0.0452992
APA,2024Q2,0.9999999961364274,3.863572572981866e-09,1.0,0.0,1,,0.9999999961364274,,,-0.04076,-0.070633,-0.04076
APA,2024Q3,0.5003186564413271,1.9104907904576862e-06,0.5003205669321176,0.0,4,,0.5003186564413271,,,-0.0832754,-0.0782735,-0.0832754
APA,2024Q4,0.9967717921003896,1.629663984203944e-06,0.9967734217643738,0.0,1,,0.9967717921003896,,,-0.120632,-0.07171,-0.120632
APA,2025Q1,-2.2739374898606e-06,2.301673930560355e-06,2.7736440699754894e-08,0.0,1,,-2.2739374898606e-06,,,0.0,0.0,0.0
APA,2025Q2,0.9375813385185298,5.028611749816984e-06,0.9375863671302795,0.3333333333333333,3,,0.9375813385185298,,,0.0,0.0,0.0
APD,2024Q1,-0.22089767940354826,0.5107511845785666,0.28985350517501834,0.1,10,-0.22089767940354826,,,0.0,-0.1553692,-0.1553692,-0.1676933
APD,2024Q2,0.2396053125075047,0.09401109681216013,0.3336164093196648,0.16666666666666666,6,0.2396053125075047,,,0.0,-0.0024191,0.0061858,0.0235839
APD,2024Q3,0.3365291969347881,0.16347455085593912,0.5000037477907272,0.16666666666666666,6,0.3365291969347881,,,0.0,0.0699556,0.0683635,0.0699556
APD,2024Q4,-0.031847972580805434,0.24326267543783425,0.21141470285702882,0.0,9,-0.031847972580805434,,,0.0,0.020285,0.021167,0.020285
APD,2025Q1,-0.13714692659536987,0.19110449353231868,0.05395756693694883,0.05555555555555555,18,-0.13714692659536987,,,0.0,0.0,0.0,0.0
APD,2025Q1,-0.13714692659536987,0.19110449353231868,0.05395756693694883,0.05555555555555555,18,-0.13714692659536987,,,0.0,0.0,0.0,0.0
APD,2025Q2,-0.339136346312862,0.4037367216231494,0.06460037531028735,0.5,14,-0.339136346312862,,,0.0,0.0,0.0,0.0
APD,2025Q3,-0.4046517631135356,0.6268776668899214,0.22222590377638576,0.3333333333333333,9,-0.4046517631135356,,,0.0,0.0,0.0,0.0
APH,2024Q1,-0.0053796931460965425,0.013066267361864448,0.007686574215767905,0.0,3,,-0.0053796931460965425,,,0.0292126,0.0288824,0.0282204
APH,2024Q2,-0.08680716842900438,0.08681701123714447,9.84280814009253e-06,0.0,2,,-0.08680716842900438,,,0.0411987999999999,0.0625246999999999,0.0535286999999999
APH,2024Q3,-0.9526653455686755,0.9532878398895264,0.0006224943208508193,0.0,1,,-0.9526653455686755,,,-0.0678872,-0.0675803,-0.0339962999999999
APH,2024Q4,0.19937162215071372,0.0003576557730866625,0.19972927792380038,0.0,10,,0.19937162215071372,,,0.0437226,0.0434328999999999,0.0381419
APH,2025Q1,-0.1307066632151284,0.1367364986083017,0.006029835393173305,0.0,22,,-0.1307066632151284,,,0.0,0.0,0.0
APH,2025Q2,0.3327128468801182,0.0005974670111517829,0.33331031389127,0.0,3,,0.3327128468801182,,,0.0,0.0,0.0
APO,2024Q2,0.18158057516666196,0.38987028319206835,0.5714508583587303,0.14285714285714285,7,0.5001960157756516,-0.24324001231199097,,0.0,0.016388,0.010785,0.016388
APO,2024Q3,0.23643015485029148,0.1929692937504725,0.429399448600764,0.5714285714285714,7,,0.23643015485029148,,0.0,-0.1814364,-0.1598195,-0.1814364
APO,2024Q4,0.010943947809012164,0.3225128452464112,0.33345679305542336,0.3333333333333333,3,-0.00011930705659324303,0.016475575241814866,,0.0,0.166617,0.1555069999999999,0.143026
APO,2025Q1,-0.33563225108263595,0.46106386504293795,0.125431613960302,0.125,8,-0.33328795794173516,-0.3426651305053383,,0.0,0.0,0.0,0.0
APO,2025Q1,-0.33563225108263595,0.46106386504293795,0.125431613960302,0.125,8,-0.33328795794173516,-0.3426651305053383,,0.0,0.0,0.0,0.0
APO,2025Q2,0.3333496343384468,9.386803200565434e-05,0.33344350237045245,0.3333333333333333,3,0.3333496343384468,,,0.0,0.0,0.0,0.0
APO,2025Q2,0.3333496343384468,9.386803200565434e-05,0.33344350237045245,0.3333333333333333,3,0.3333496343384468,,,0.0,0.0,0.0,0.0
APP,2024Q2,-1.3044196805367392e-05,1.3966780898044817e-05,9.225840926774254e-07,0.0,1,,-1.3044196805367392e-05,,,,,
APP,2024Q3,0.3867035535586183,0.005099125028209528,0.3918026785868278,0.0,2,,0.3867035535586183,,,,,
APP,2024Q4,0.8558412614220288,0.013610350812086836,0.8694516122341156,0.0,2,,0.8558412614220288,,,,,
APP,2025Q1,0.08275739995958742,0.04226182393884215,0.12501922389842957,0.125,8,,0.08275739995958742,,,,,
APP,2025Q2,0.2464209820692247,0.0028217237595526967,0.2492427058287774,0.0,4,,0.2464209820692247,,,,,
APTV,2024Q1,0.15102784913817824,0.24993733808112614,0.4009651872193044,0.19047619047619047,21,,0.15102784913817824,,0.0,-0.0354263,-0.0436495,-0.0355274
APTV,2024Q2,0.2823311407557295,0.18976797893138198,0.4720991196871115,0.18181818181818182,11,,0.2823311407557295,,0.0,0.153997,0.1364159999999999,0.153997
APTV,2024Q3,-0.5362326408011029,0.6065561560586502,0.07032351525754735,0.1,10,,-0.5362326408011029,,0.0,0.0064056,0.0322755,0.0064056
APTV,2024Q4,-0.13135828862713808,0.3004907624145657,0.16913247378742766,0.20833333333333334,24,,-0.13135828862713808,,0.0,-0.1851757,-0.1863024,-0.1851757
APTV,2025Q1,-0.15494348452342807,0.30448090840692693,0.14953742388349883,0.225,40,,-0.15494348452342807,,0.0,0.0,0.0,0.0
APTV,2025Q1,-0.15494348452342807,0.30448090840692693,0.14953742388349883,0.225,40,,-0.15494348452342807,,0.0,0.0,0.0,0.0
APTV,2025Q2,-0.2929021391978916,0.37113896855642337,0.07823682935853181,0.34615384615384615,26,,-0.2929021391978916,,0.0,0.0,0.0,0.0
ARE,2024Q1,0.4998947341950739,0.00010784692701548693,0.5000025811220894,0.0,2,,0.4998947341950739,,0.0,-0.0437354,-0.0270156,-0.0308745
ARE,2024Q2,0.9936799169518054,0.002205276396125555,0.9958851933479309,0.0,1,0.9936799169518054,,,0.0,0.0089678,0.0337727,-0.0106283
ARE,2024Q3,0.9999999901309735,9.86902648492105e-09,1.0,0.0,1,0.9999999901309735,,,0.0,-0.0830622,-0.0781403,-0.0792273
ARE,2025Q1,-0.1160499424822565,0.19317007874162753,0.07712013625937103,0.07692307692307693,13,-0.17458792644012244,-0.022389168149670978,,0.0,0.0,0.0,0.0
ARE,2025Q2,0.08835574041507445,0.14328514236834822,0.23164088278342268,0.0,13,0.08835574041507445,,,0.0,0.0,0.0,0.0
ATO,2024Q1,-0.000288191954496142,0.00029475308838300407,6.5611338868620805e-06,0.0,1,,-0.000288191954496142,,0.0,0.0099047999999999,0.0101436999999999,0.0114316999999999
ATO,2024Q3,0.4878129618015481,0.012193537143364797,0.5000064989449129,0.0,2,0.4878129618015481,,,0.0,-0.0005974,0.0040313999999999,-0.0005974
ATO,2024Q4,0.763362567160015,0.0006253912712288479,0.7639879584312439,0.0,2,,0.763362567160015,,0.0,0.037763,0.043993,0.037763
ATO,2025Q1,0.24616761259599979,0.00383394412889676,0.25000155672489655,0.0,4,0.24616761259599979,,,0.0,0.0,0.0,0.0
ATO,2025Q2,0.4997916139723202,0.00015788191473120605,0.4999494958870514,0.0,2,0.4997916139723202,,,0.0,0.0,0.0,0.0
ATO,2025Q3,0.5842535904853321,0.0031028949410938367,0.5873564854264259,0.0,2,,0.5842535904853321,,0.0,0.0,0.0,0.0
AVB,2024Q1,0.6660126221872251,7.937279431713407e-05,0.6660919949815423,0.5,6,,0.6660126221872251,,0.0,-0.0223751999999999,-0.0190094,-0.0223751999999999
AVB,2024Q2,0.25848342865806284,0.009605917896853278,0.2680893465549161,0.5,4,,0.25848342865806284,,0.0,0.0005729,0.0005138,0.0005729
AVB,2024Q3,0.18433026808266603,0.03101019881945959,0.21534046690212563,0.4,5,,0.18433026808266603,,0.0,0.0258146,0.0197425,0.0258146
AVB,2024Q4,0.18433026808266603,0.03101019881945959,0.21534046690212563,0.4,5,,0.18433026808266603,,0.0,0.0292339999999999,0.0395229999999999,0.0429929999999999
AVB,2025Q1,-0.2704363234248546,0.4971202785037665,0.22668395507891193,0.125,8,,-0.2704363234248546,,0.0,0.0,0.0,0.0
AVB,2025Q2,-0.13094663504280865,0.48025077939295596,0.3493041443501473,0.3333333333333333,3,,-0.13094663504280865,,0.0,0.0,0.0,0.0
AVGO,2024Q3,0.4997991254309895,0.0005575427097497254,0.5003566681407392,0.0,2,,0.4997991254309895,,0.0,-0.103373,-0.111779,-0.103373
AVGO,2025Q1,-0.5257124212984294,0.5257592294947244,4.680819629498956e-05,0.0,4,,-0.5257124212984294,,0.0,0.0,0.0,0.0
AVY,2024Q1,-0.5868454470906952,0.7503710833502372,0.1635256362595421,0.36363636363636365,11,-0.5868454470906952,,,,-0.0087983,-0.0021345,-0.0119074
AVY,2024Q2,0.19116642459427372,0.22928177654239335,0.4204482011366671,0.2857142857142857,7,,0.19116642459427372,,,0.0275158,0.0253086999999999,0.0360207
AVY,2024Q3,0.8090675170789012,0.0016614501108875857,0.8107289671897888,0.5,2,,0.8090675170789012,,,-0.0420662,-0.0231303,-0.0685293
AVY,2024Q4,0.03641381452949886,0.21127024390761256,0.24768405843711144,0.1,10,0.03641381452949886,,,,-0.0352064,-0.0492171,-0.0244660999999999
AVY,2025Q1,-0.0769542492062692,0.19241334366096022,0.11545909445469102,0.22641509433962265,53,-0.0769542492062692,,,,0.0,0.0,0.0
AVY,2025Q2,-0.27273549780243417,0.3551594928379289,0.08242399503549475,0.14814814814814814,27,,-0.27273549780243417,,,0.0,0.0,0.0
AWK,2024Q2,-0.4077638546844658,0.408368496428011,0.0006046417435451682,0.0,3,-5.887555471417727e-05,-0.6116163442493416,,0.0,0.028642,0.051558,0.028642
AWK,2024Q3,0.5834150599587504,0.0003114131938870557,0.5837264731526375,0.0,2,0.5834150599587504,,,0.0,0.0351226,0.0258505,0.0351226
AWK,2024Q4,0.003669911924784941,0.0005850157499480702,0.004254927674733011,0.0,2,,0.003669911924784941,,,0.0026862999999999,0.0019065999999999,0.0026862999999999
AWK,2025Q1,-0.00031327694136962236,0.0003858304183571211,7.255347698749877e-05,0.3333333333333333,6,,-0.00031327694136962236,,0.0,0.0,0.0,0.0
AWK,2025Q2,-0.27564152526748203,0.4339854483219023,0.15834392305442024,0.42105263157894735,19,,-0.27564152526748203,,0.0,0.0,0.0,0.0
AXON,2024Q1,-0.4950720661727246,0.4968093856878113,0.0017373195150867105,0.0,2,-0.4950720661727246,,,,0.1315768,0.1323947,0.1538806999999999
AXON,2024Q3,-0.0005028898717195521,0.1434071340889724,0.14290424421725284,0.0,7,-0.0005028898717195521,,,,0.2387386,0.2695284,0.2293034
AXON,2024Q4,-0.14832932258098555,0.1499186262787719,0.0015893036977863467,0.14285714285714285,7,-0.14832932258098555,,,0.0,0.2867389999999999,0.3067569999999999,0.2867389999999999
AXON,2025Q1,0.1787639479575077,0.07272089742916746,0.25148484538667515,0.1875,16,0.1787639479575077,,,0.0,0.0,0.0,0.0
AXON,2025Q2,-0.00013062364253642046,0.00035797233813354977,0.00022734869559712934,0.0,5,-0.00013062364253642046,,,0.0,0.0,0.0,0.0
AXP,2024Q1,0.09511517570857064,0.0007655167984239597,0.0958806925069946,0.0,4,,0.09511517570857064,,0.0,0.0710368,0.0830966,0.0710368
AXP,2024Q2,0.9998990603489801,4.1692634113132954e-05,0.9999407529830933,0.0,1,,0.9998990603489801,,0.0,0.0623329,0.0615768,0.0623329
AXP,2024Q4,0.24631107967202315,0.25127230535354084,0.497583385025564,0.0,4,,0.24631107967202315,-0.4666666666666667,1.0,-0.0314957,-0.0169364,-0.0314957
AXP,2025Q1,-0.6426133975236326,0.642706036567688,9.263904405543144e-05,0.5,2,,-0.6426133975236326,-0.4117647058823529,1.0,0.0,0.0,0.0
AXP,2025Q2,0.049180395995790605,0.00016176054487004876,0.04934215654066065,0.5,2,,0.049180395995790605,-0.4444444444444444,1.0,0.0,0.0,0.0
AZO,2024Q1,0.25578225730625037,0.11322279764469612,0.3690050549509465,0.0,8,0.37410532128098667,0.058577150681689893,,,0.0857648,0.0909116999999999,0.0838507
AZO,2024Q2,0.023128738744130066,0.27345494614342314,0.2965836848875532,0.2857142857142857,7,0.33307635592476953,-0.20933197414134952,,,-0.052366,-0.05014,-0.050517
AZO,2024Q3,0.16125692476156805,0.28330321559452054,0.4445601403560886,0.0,6,,0.16125692476156805,,,0.019764,0.029064,0.04549
AZO,2024Q4,-0.24448986382880963,0.494673612186857,0.25018374835804735,0.2,20,-0.09998058730755108,-0.3889991403500682,,,0.0055835999999999,0.0100579,0.0049738999999999
AZO,2025Q1,0.05904781330405998,0.2594198900496011,0.3184677033536611,0.07142857142857142,28,,0.05904781330405998,,,0.0,0.0,0.0
AZO,2025Q2,-0.043268893377392696,0.26412886423397547,0.22085997085658277,0.3,30,-0.00047678605138850634,-0.06804327130297406,,,0.0,0.0,0.0
AZO,2025Q3,-0.06120031378046798,0.24902424742351137,0.1878239336430434,0.20512820512820512,39,,-0.06120031378046798,,,0.0,0.0,0.0
AZO,2025Q4,0.03483568626349616,0.18502728030118631,0.2198629665646825,0.17391304347826086,23,,0.03483568626349616,,,,,
BA,2024Q1,0.4620148239961912,0.00018095845998633564,0.46219578245617754,0.0,4,,0.4620148239961912,,,,,
BA,2024Q2,-0.15117207775468464,0.33354852031910315,0.18237644256441854,0.6666666666666666,6,,-0.15117207775468464,,,,,
BA,2024Q3,0.20101549919284595,0.1953332906079595,0.39634878980080546,0.2,5,,0.20101549919284595,,,,,
BA,2024Q4,0.34873534860990757,0.09858152438600776,0.4473168729959153,0.18181818181818182,11,,0.34873534860990757,,,,,
BA,2025Q1,0.029365040656197765,0.13622741147686043,0.1655924521330582,0.16279069767441862,43,,0.029365040656197765,,,,,
BA,2025Q2,0.2713611832370158,0.05781483357998097,0.32917601681699676,0.20833333333333334,24,0.5140065835664902,-0.015401562606908474,,,,,
BAC,2024Q1,0.2608748631615754,0.018167721194610447,0.27904258435618584,0.16666666666666666,6,0.37986991377408685,0.20137733785531964,,,,,
BAC,2024Q2,7.070303430130782e-05,6.18647609371692e-05,0.00013256779523847703,0.0,3,7.070303430130782e-05,,,,,,
BAC,2024Q3,0.23582976496180008,0.17109163411815767,0.4069213990799578,0.0,6,0.3333756694258683,0.1382838604977318,,,,,
BAC,2024Q4,-0.04882991415823718,0.07661134261901939,0.02778142846078221,0.0,7,-0.23510440164318425,0.02567988083574164,0.0,1.0,0.0211665999999999,0.0201408999999999,0.0164968999999999
